total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
11,7,False,False,0,0.27270323859881035,-0.4665170220725775,0.0,0.0,7565,2673,0,0
11,7,False,True,0,0.3070035506612471,-0.4812160917187022,0.47086566908202404,0.0,19433,19538,23323,0
11,8,False,False,0,0.22902960526315766,-0.5134006265227974,0.0,0.0,7296,2873,0,0
11,8,False,True,0,0.23734780695320665,-0.5194734497946254,0.3560558155221131,0.0,20451,20207,23721,0
11,9,False,False,0,0.1500482692042483,-0.531614270575768,0.0,0.0,7251,2831,0,0
11,9,False,True,0,0.15292439372325162,-0.5433395692425753,0.2158243055262828,0.0,21030,20847,23723,0
11,10,False,False,0,0.11819532120311949,-0.5237000861821335,0.0,0.0,26930,10443,0,0
11,10,False,True,0,0.11952481701738371,-0.536143801155344,0.18486472690147845,0.0,69952,69763,78360,0
11,11,False,False,0,0.08211606790367165,-0.6115618661257592,0.0,0.0,5066,1972,0,0
11,11,False,True,0,0.10121012526196953,-0.5984428323523022,0.1039593117110032,0.0,1035430,1034956,1036367,0
12,2,False,False,0,-0.24587486249541707,-0.2931657772422108,0.0,0.0,29999,17427,0,0
